t_mean_x_acc,t_std_deviation_x_acc,t_rms_x_acc,t_skew_x_acc,t_kurtosis_x_acc,f_mean_x_acc,f_max_x_acc,f_average_E_per_coeff_x_acc,t_mean_y_acc,t_std_deviation_y_acc,t_rms_y_acc,t_skew_y_acc,t_kurtosis_y_acc,f_mean_y_acc,f_max_y_acc,f_average_E_per_coeff_y_acc,t_mean_z_acc,t_std_deviation_z_acc,t_rms_z_acc,t_skew_z_acc,t_kurtosis_z_acc,f_mean_z_acc,f_max_z_acc,f_average_E_per_coeff_z_acc,t_mean_x_gyro,t_std_deviation_x_gyro,t_rms_x_gyro,t_skew_x_gyro,t_kurtosis_x_gyro,f_mean_x_gyro,f_max_x_gyro,f_average_E_per_coeff_x_gyro,t_mean_y_gyro,t_std_deviation_y_gyro,t_rms_y_gyro,t_skew_y_gyro,t_kurtosis_y_gyro,f_mean_y_gyro,f_max_y_gyro,f_average_E_per_coeff_y_gyro,t_mean_z_gyro,t_std_deviation_z_gyro,t_rms_z_gyro,t_skew_z_gyro,t_kurtosis_z_gyro,f_mean_z_gyro,f_max_z_gyro,f_average_E_per_coeff_z_gyro,label
-3497.093567251462,965.8644175641394,3628.0239099581568,-0.4230331261009813,1.601832612522398,7925.118395923042,58510.651361729295,4316825183.779069,-1809.8245614035088,1296.9230854947164,2226.538666349304,-0.054467595603455994,3.7462856573555614,4763.14652876818,74299.10467851261,1399647559.8139534,803.6783625730994,1682.384181444971,1864.4879845267023,1.2252481985218315,1.053036345022904,3182.1489398431268,137429.0,700800406.6976744,-1495.4327485380118,3694.906886573463,3986.057702272755,-1.0031756009873647,3.315779889875211,7309.132261613016,170255.03209891697,3081351146.67442,382.41520467836256,8377.821684920862,8386.545031960386,0.6387086938804332,3.587424322628652,17645.10756096985,453389.8458914338,11982074193.162792,-915.374269005848,5546.419117729326,5621.447774539166,-0.7892989755110564,1.465410523831789,13930.168069029485,193476.69082727694,5514748069.244187,final
-3138.7329192546586,926.2496528210444,3272.5498862147197,0.8317453016475488,0.7476847820729757,6667.691661734607,60921.88210531591,3289923256.543209,-1866.5403726708075,1392.008049495667,2328.445698888168,0.06258059259394118,2.379916510669447,4579.9238634811745,77034.61754862133,1424956146.716049,1202.1180124223602,1680.6199883017216,2066.294088669269,1.1554405473482077,0.1995879491730359,2447.9117655900573,193541.0,914380711.9382714,-1550.670807453416,2901.126666505709,3289.546456306516,-0.9609831754656919,0.6112517845232572,2851.5239813029425,188887.047930544,2116192974.7037036,615.2919254658385,7513.067498549503,7538.22043928833,0.5565581792126405,2.2320091286102617,13096.26797505153,428360.1327306783,9152889354.28395,-577.6521739130435,5972.928481842332,6000.796337423043,-1.1957491128318272,1.6196114150215024,6925.741304233882,312295.2694870601,5815142535.740741,final
-3089.8658536585367,944.3076927517455,3230.942279304154,0.629873944288934,-0.4669075160700218,7679.05704691156,25945.88958087716,3238258575.2048187,-1175.7926829268292,1905.319422921284,2238.9128023630947,0.7539813032420288,1.4984638868221394,4112.718724661425,90990.5603878741,1036181021.1566263,1540.6341463414635,1764.3192911922297,2342.301460987962,0.5044752860858116,-0.30172119722624524,5788.838777281456,252664.0,1273511926.5060241,-1492.4329268292684,3392.442966666729,3706.214419481249,-0.7394550021689468,-0.23441325202717467,7254.894641860557,247191.42250692289,2586502164.469879,211.4878048780488,7701.906779657503,7704.809870084163,0.19338372523787864,0.9760995524549694,18186.391733885368,384720.9424059417,9625785342.698793,-1278.060975609756,6040.685329693936,6174.408401600602,-1.1462208257379471,2.3057675231515047,15450.877149453654,293105.98575757205,6441795241.8313265,final
-2966.758389261745,914.2577849430373,3104.4359612631556,0.5647248143102502,-0.7838114659633342,7045.69568044701,29943.500824638464,2729121268.573333,-1886.3154362416108,1402.0081670589432,2350.279307976683,0.32335237514925286,2.878956849832221,4821.091375119867,57245.934724882514,1344196361.7333333,1169.3691275167785,1746.8481236503019,2102.1185797880034,1.2171813493361723,0.5831054242260199,3703.647228499131,174236.0,856414924.1333333,-1311.4630872483222,4076.6974091065395,4282.452240788083,-1.92782739651229,5.809151695858649,322.44662624934426,153087.43476967711,2968914957.213333,898.8456375838927,7065.510389924565,7122.454671693992,0.09982442892062439,2.011799382103243,15944.118971215705,133928.0,7627861618.413335,-376.5838926174497,6132.695096145812,6144.246460752514,-0.6775672219321177,1.5209783978810263,7258.5471602164835,176608.51873197482,5608502463.666666,final
-2594.846153846154,880.9380093578441,2740.3062490279326,0.14639543542640887,-1.2365609527325365,6655.754538059781,16643.872242533278,1823473255.454546,-2473.5384615384614,1603.6839855295018,2947.913642926781,-0.7071822288924633,2.128013973687864,5304.831425757764,66029.11714235526,1895949761.8484845,1488.6153846153845,2068.217491109807,2548.2345562852242,0.8541310260707736,0.5214144576906752,2909.399654155075,193520.0,1115079182.6060605,-1253.823076923077,3110.747470069594,3353.926375275586,-0.012778367180923386,0.913895604858503,868.8594993627604,99504.23009405898,1641466534.1515152,264.4307692307692,7680.597680007083,7685.148297453092,-0.0381529357856928,1.3362137814680217,18055.25680256799,261239.45306054445,7570942247.969698,-138.30769230769232,5622.708597007665,5624.409389848447,-0.48124292489365694,1.0731822532500734,7955.859697916107,186103.30996811442,4052651345.575757,final
-2930.446808510638,935.5825160475082,3076.1718323013056,0.5353975905468443,-1.1483509980922078,5406.552961916935,69771.14526955292,2527176344.661972,-1417.6666666666667,2118.797650705128,2549.3297672940134,-0.5483929183681285,2.599077298644893,4780.425094109185,60340.35928192481,1191300467.183099,1379.3191489361702,1809.8018163478603,2275.5008084107585,0.7967830597957848,-0.0887637952840814,6840.944770496679,194484.0,991309396.267606,-1124.6524822695035,3657.6404148103625,3826.640381578739,0.47144901859926186,0.5137584783786742,9628.828523512066,163876.48983791165,2227234802.5211263,1734.014184397163,6563.8961012623895,6789.074842705606,0.40790782542899673,1.5402925828257974,14266.562175953524,244496.0,6874113700.59155,-1292.113475177305,6488.248995112963,6615.65811203384,-0.7772868980391755,1.3641531828769775,9444.40100423072,347982.18580433074,6361428503.605634,final
-3148.0674846625766,939.187281668064,3285.179087665817,1.2732422607882885,0.9410164980756699,6814.601158056803,32649.605906294593,3353968581.378049,-1346.4171779141104,1411.0739669035843,1950.3766192854175,1.3041245674907866,3.3322988109867335,3443.69477888246,66611.37106364276,909957173.0243902,1227.0245398773006,1936.1407409387746,2292.210764782342,1.2703235077796333,0.7359606956333988,4693.591547687229,200005.0,1095131963.097561,-1474.5092024539877,3193.798614086152,3517.7445864445763,-0.6597639055281076,-0.2874282720722481,4299.617622408049,229051.03437936524,2356978818.512195,511.92024539877303,7301.103175725999,7319.027935473768,-0.054215388923019095,1.6552193697820075,14647.173190898295,269127.25095736526,8720825858.90244,-254.22699386503066,4714.622566265386,4721.471942810681,-0.9283987508199351,3.4054275719771088,1919.6966583920828,131671.11602104086,3621958767.4634147,final
-3197.620320855615,896.8252264849547,3321.0045473032037,-0.3069313382896678,1.1018678602689507,8170.592104785728,40936.56742710049,3953328579.414895,-1760.668449197861,1337.5202401264298,2211.088822446684,0.3889859001904092,2.582833272492815,4462.763473871579,59225.73570537878,1485971787.3617024,977.3636363636364,1835.0728340508092,2079.118078406616,1.1508926569997477,0.3634207696815359,4372.021634730834,182767.0,981730803.3829787,-1198.7967914438502,4572.471875213162,4727.008863625226,-1.6446409529708113,2.871580543079972,2370.70987837328,265218.92081726284,4423527635.723403,-258.9197860962567,6849.589070697307,6854.481008292906,0.3531198072474597,1.9530035748858152,18036.69015312124,272673.46215152397,8751726849.861702,-728.048128342246,4928.022435625258,4981.511738740415,-0.9648920410489289,2.049931195104537,11020.557392393697,210834.10935557424,4714400286.712767,final
-3288.01226993865,810.2907301296931,3386.3838758476904,0.8016519358816273,0.385416233119233,8029.0408772118035,42394.19523520522,3609272356.829269,-1532.0674846625766,1740.8078412711427,2318.9744970118604,0.8904714850757577,2.619159855289319,5215.634834980802,76102.22087867504,1251476609.1341465,984.8711656441718,1677.6175779965276,1945.346229060587,1.1788304516652868,0.39629849804921724,4056.780442536664,160534.0,770232582.4390244,-963.2638036809816,4093.436886517801,4205.247043799746,-0.30934823565929787,0.6870388114781592,2314.458726374866,255674.96458916928,3015254224.1707315,62.2760736196319,7214.083881473568,7214.352677703122,0.26175199366597407,1.8306087076215203,17797.086720422936,275900.4845232477,8432540967.256099,-989.1595092024539,5589.963972497553,5676.806650614962,-0.4153486024163456,3.0204973320571273,10929.881381677156,96093.30661422055,5379342852.756098,final
-2985.969325153374,883.7859818054035,3114.0151689406775,0.15739887489515222,-0.9409245503888299,7291.097549257559,35065.88594536036,3015436226.402439,-2056.558282208589,1663.22057716978,2644.945114069802,0.40993959080159437,2.6519399332822102,5491.933358496957,79156.68594069504,1818545439.317073,1185.3190184049079,1951.847049428368,2283.569153705357,1.3374291594854069,1.3512198632430978,4429.374012327245,193207.0,1072426783.1707319,-1174.79754601227,3471.4405668712134,3664.839544023119,-0.9306579052656645,3.295896680084917,10835.355208213903,219200.17147431846,2399504413.707317,57.01840490797546,7220.0166361757865,7220.241777472093,0.28295203324438767,0.5347829256935657,9053.25336539851,346332.0286948722,8446210969.841463,-936.4294478527607,5497.476638070114,5576.661142380135,-1.0148268344243314,2.1486134756281743,9988.191654011729,205892.08618363913,5180315012.365853,final
-3131.1130952380954,930.677808716872,3266.501247330165,-0.5500643008921529,1.0305220061682334,7956.343284365492,35433.915791348416,3399153374.882353,-2005.107142857143,1692.6075791783035,2623.9998230618407,0.5409330281441066,2.5571683130125766,6804.04960841841,73470.89892676107,1810632644.2588239,989.2559523809524,1727.6366702088385,1990.817873028929,1.3786533744352303,1.0943184152703243,4673.471371014572,166195.0,820496669.8000002,-1324.625,4364.341403824511,4560.932720372216,-0.905774072022968,0.8132430818480705,2138.9457114852353,270667.10743347136,3744980673.42353,475.42857142857144,7586.980253298777,7601.861725293101,0.727906609933863,1.8705208002869371,20169.7734413084,270068.50107482466,9631858579.482355,-836.625,5715.652709974747,5776.558429693814,-0.9037750460232558,1.6490741654024417,14753.803936772369,85537.1626449283,5656286253.235294,final
-3235.6959064327484,896.8839891442163,3357.6969620394407,-0.5287071722005411,1.5736269055198662,7455.384654763394,43064.95531811602,3696582088.697674,-2051.6198830409357,1566.4318567827474,2581.250260325943,-0.5071985796188688,2.9247104787956957,6300.691858029502,62275.16083883886,1848302707.9418602,893.3040935672515,1635.6390174015783,1863.681088284798,1.2173319690692601,0.5518965952779822,4871.50797907349,152755.0,726145731.5465115,-1387.4327485380118,3732.958955207881,3982.455548148963,-0.9936519933483826,1.4746482660619415,5823.787743324467,235394.97317966103,3023540110.906977,471.953216374269,7905.175601848254,7919.25129886045,0.8596586412641468,4.839123111607058,18203.787527161378,355228.8831789394,10699703679.825583,-886.672514619883,5510.621115086746,5581.499191276679,-1.0636891741525405,1.924708693395421,13739.645521279164,130493.83153718492,5429870326.697675,final
-3121.775757575758,796.1167825975765,3221.6899000557473,-0.043255205095800484,0.6851585174057107,7238.002377706708,36772.66825328633,3300583463.1566267,-2014.7212121212121,1340.0357054848532,2419.6688315853175,-0.36422633736231796,2.856230029431969,5359.791599675941,59329.871147292295,1625939128.2891564,991.8242424242425,1822.2298759005205,2074.6655268946,1.4510790069058248,1.4935065206277738,4101.269290188728,163651.0,867256044.8554219,-1601.1272727272728,4172.924323306627,4469.553216096118,-1.3603872749669372,1.310060300803272,599.545513039509,218642.04441818385,3696780163.4096394,481.8606060606061,7597.979738578015,7613.24410166357,0.6261499317612172,3.224291742929151,15541.740885585383,340782.61814333755,9544113329.120481,-395.1939393939394,5705.733630780341,5719.403335589432,-0.866748699295379,1.4978249320678305,9405.918779796393,160370.91374148979,5390509451.951806,final
-3164.9615384615386,1049.1076897414089,3334.3077969220817,0.7208524424554779,-0.16480210347549606,7670.199987484403,41819.9979357836,2705870215.4545455,-881.2076923076924,1949.937970201395,2139.809590738247,1.306949632037377,2.3918360551725124,3564.590768588963,70652.20509029477,685644145.3636363,1873.9769230769232,1791.0699873169265,2592.242505571635,0.3313376105564627,-0.41257524188523087,5603.741960445965,243617.0,1309956319.1212122,-1871.0923076923077,4217.543595043764,4613.963632279734,0.08865728539191765,-0.2085658751388526,4835.468373014031,172528.12204136682,3173826605.9090905,336.26153846153846,7853.843058855715,7861.038265737206,0.046364524208006845,0.7505856434039364,14972.391964421726,354465.91214936506,7926384155.272729,-1153.9384615384615,7458.016845860305,7546.760182101578,0.06455500978044142,0.40600393498958987,9299.117032414762,143179.0233277485,7462401893.39394,final
-3113.165644171779,922.7702109044052,3247.0456095016666,0.07355512021650361,0.25035003859273264,6420.1614368391465,35328.83068450369,3278210478.743903,-1726.4294478527606,1775.4115740560926,2476.417754682259,-0.19934163255851195,3.1663579611944392,5048.391472238494,86414.31806214951,1476394540.8414633,1002.3251533742331,1615.3862456069576,1901.0861199805815,0.8177387430862305,-0.022172443912665152,2540.23445915215,163379.0,748271195.4024391,-1464.515337423313,4598.508738478478,4826.084105298109,0.8208346888174319,4.715896626699643,1681.0210872390005,198617.51516158693,4120769757.231707,1324.5092024539877,8345.367088691028,8449.821091146998,0.7981617714139826,4.055792729531361,11062.559318865502,484942.9217211441,11851361837.926828,-1026.9386503067485,5149.547251161187,5250.946570232417,-1.3470546401184513,2.850036235085817,9741.644403606377,255331.45474590638,4637755500.878048,final
-3272.0178571428573,902.9434702102941,3394.3199271514086,-0.6182497556380977,1.8193234816964239,7448.240809667975,46865.725091030276,3690290725.8941164,-1816.0595238095239,1511.7513798744005,2362.9355531989077,0.05732501751199508,2.876568028328257,4770.696644344088,53262.413968790905,1474545356.0941176,979.9404761904761,1592.2219451594656,1869.6133449255783,1.2231290411871911,1.218826220339424,3996.8565236451254,164630.0,739764680.3058825,-1291.9345238095239,5023.174717224207,5186.653936168426,-1.2431313806073185,2.7558680163885576,2426.604158450588,158656.3981693153,4743373133.282353,678.3988095238095,7258.1705529337605,7289.80553377373,0.5636980617269299,1.0058330814826313,15060.986514541133,347389.11789145716,8899217210.035294,-811.3333333333334,5811.679859872771,5868.039244196359,-0.7053521834647378,1.701261760499908,8633.684092185655,184257.67777463613,5826139031.552941,final
-3166.3481012658226,891.5989684817164,3289.4846129731845,0.08676743095407392,0.36590220152254505,6965.534468014693,34093.98818584485,3252570476.0499997,-2126.8291139240505,1564.8092826447296,2640.4602195234975,0.1977402126806785,2.528995688159883,4725.204071686242,72206.94369248523,1793575631.425,1073.6455696202531,1658.9010968296604,1976.02319273531,1.112238439640021,0.5608527263325263,3516.357370445796,169636.0,789079908.5,-1114.620253164557,3443.429109624232,3619.3345164231714,-0.746356415097221,1.2224576901521242,9440.590348648637,203561.33086080523,2237851547.4,-81.70253164556962,6834.859824208238,6835.348134532225,0.2283694910572555,1.0477990063466809,6074.198868241331,260605.07087689338,7290847337.875,-518.2278481012659,5551.363030138547,5575.499223830698,-0.42663698967167357,1.5117574307046473,4195.635783623791,217612.3425376581,4892125856.1,final
-3355.7455621301774,893.7634678396753,3472.728237884615,-0.9624229304631818,2.1623384006244493,8119.178984440795,20077.348685245663,3918043289.835293,-1931.094674556213,1696.6175512757975,2570.5325824420997,-0.32697667872296127,3.0179868410924,5139.769690529986,65745.7873221649,1736637223.6117644,1015.6745562130177,1901.3327420158444,2155.611514164832,1.0641955058504475,0.4627362284107912,4711.989993922006,171649.0,953980376.6000001,-1352.8816568047337,5252.420467466402,5423.855597670231,-0.48077445820989667,1.2614706143036694,5403.91753857054,229450.486085072,5249931532.741177,-315.8698224852071,7627.770337026067,7634.307700058441,0.5871055246901434,3.677110576972705,18751.76866783043,262870.4958657142,9808591297.10588,-893.5502958579882,6253.427395300814,6316.9443815445,-0.9977873211949709,2.3897785591699243,14185.813535978457,146379.15402312047,6838212124.541177,final
-3417.430303030303,903.4805642573708,3534.841864364035,-1.321517587460309,2.989491560824746,8200.388725240333,34294.679263584,3964671274.795182,-1719.739393939394,1690.4466825753293,2411.454658436888,0.7295734528197332,3.0873496423909588,6217.716768727458,59667.71416931894,1438762060.1445787,1176.4242424242425,1835.6084918004385,2180.2368067100724,1.188584008281671,0.7922718709762337,4722.989179392908,194110.0,1006571643.4939759,-1438.4848484848485,5097.5928848298,5296.667997787655,0.14159964232188876,2.4864607686627407,2173.9979370521114,289235.4228526278,4940506077.710843,-65.01212121212122,7791.542311232859,7791.813534963241,0.2583337798197509,1.990535810107315,21639.607222331804,287456.9233168334,9957885659.843374,-1096.7757575757576,6953.337039150221,7039.304869262606,-0.5605576006661633,1.133040916057503,13887.56321264573,134185.70897841052,8324081488.578315,final
-3180.6564417177915,841.5272223860536,3290.0977897712505,0.5119373208738688,1.1635504457537404,7740.36265090534,45841.3723484609,3392621347.341464,-2061.4907975460123,1511.1895016965987,2556.0590795998646,0.5528777893879594,3.0245232180953616,5428.623585178279,74923.2708047038,1746941288.048781,902.1288343558282,1568.2077697705045,1809.174409211225,1.2547341897600663,0.7830686299564356,3559.3320680150273,147047.0,662110573.6463414,-993.036809815951,4259.859292139717,4374.073992798765,-1.2992382888771004,3.0782579852193726,2355.5782799901704,140776.4868049969,3259343229.4878054,357.80981595092027,6909.294446548512,6918.55314451634,0.4233417824012378,1.974113619184723,17003.707091337972,229767.93685385646,7775386336.231706,-443.6871165644172,5660.1353075390325,5677.498565130177,-0.05606497144381113,1.2952133308796316,11936.584245845866,145678.346741411,5253995159.817074,final
-3281.7166666666667,795.6316517571292,3376.7875274520243,0.17095611424291807,0.15549004398209298,7231.645761963055,13732.878600721213,3947167275.7252746,-2006.2333333333333,1523.8013690183582,2519.3139542343665,-0.19497913014005103,2.627683900639285,5483.193181395895,58234.03864596762,1846431686.1978023,812.55,1701.7595151783344,1885.795044536919,1.2831939695455825,1.147522603377083,3918.0216601744623,146259.0,750626534.6703296,-1111.9888888888888,3335.1811111723737,3515.6723870880423,-0.9259431533728867,0.9975136833949816,5312.275178257328,185971.23816499702,2420593908.351648,366.5833333333333,7417.978183571616,7427.030609350026,-0.2372207451066371,1.9842076155247215,6715.8975985303205,273465.1179552894,9843762034.97802,-1032.4444444444443,5224.732271952339,5325.764625332634,-1.0062462108476724,2.0677042392656,10528.948755266596,277585.20072774775,5239161653.978022,final
-3075.181818181818,741.8550312538792,3163.3988212479194,0.23851613601970112,0.23708751525769234,7217.964858876919,33335.86728917749,3387145302.8539324,-1997.528409090909,1554.520252393649,2531.136693311381,-0.09015215305323085,2.676867734933314,5388.796359669762,66367.59650243918,1809277124.3258426,1048.4204545454545,1781.9613856748292,2067.503767722191,1.2304252246372,0.8382315529559468,3589.333161807076,184522.0,935157184.3820225,-1024.8352272727273,4581.512642366943,4694.735917517329,-0.5491219340580342,2.7896936285302907,696.4997841048295,203341.52246416095,4018326293.179775,81.04545454545455,6710.236692087916,6710.726103004462,-0.1820997179478528,3.1674653765012994,17406.69115166626,286830.4209444361,7838514185.617979,-588.4772727272727,5404.387193999454,5436.332076242383,-0.19961113274275386,1.1229752889965097,10111.365010322163,114330.94655982406,5203402672.831461,final
-3093.8011695906434,835.0296042648022,3204.5093410628506,0.08325555298377643,0.2873310145419352,7301.105439450332,30953.560264916785,3372997936.6279078,-2172.4327485380118,1439.6377386608954,2606.150583810743,0.009821392182119429,2.0529394813673107,5379.983375525837,56134.300734867844,1957019362.3488371,981.1520467836257,1774.980167991974,2028.1059971491911,1.2091910526925544,0.945034577079447,3318.122801134461,167777.0,862927967.5697676,-1235.970760233918,3350.225357571257,3570.942966033855,-1.1825059955023234,1.7831875477595078,516.1014166032331,136826.22872138725,2427556774.697675,202.36257309941521,6868.720631115145,6871.700933487883,0.22426425119965504,1.8638186936460883,16729.03584978149,300145.83977156883,8034682910.709302,-340.9590643274854,4871.465176231536,4883.382643904082,-0.5263576446845627,1.3481080621970625,9644.089946637143,173883.25489466568,4073964775.8720922,final
-3252.5207100591715,911.1024863841355,3377.720934307506,-0.012360905580500363,1.1191789649342612,7583.661938081995,45651.2031120705,3694094806.670588,-2128.491124260355,1620.367900070236,2675.0825403402296,-0.6576331708080648,2.975715135947021,6523.6751096981625,80252.2409129935,1963407643.058823,622.8165680473372,1639.5446028743033,1753.8548920160188,1.4198965671277866,1.5784058982825888,3272.7483934914057,105256.0,581956829.1529412,-1048.0532544378698,4021.4056658969816,4155.733287140328,-0.8442711457634123,0.9582244611419966,1162.9746176183498,197082.69259805055,3086021892.9058824,403.66272189349115,7106.919262729353,7118.373760909159,0.23520809476198773,1.419051512534911,13111.870608734054,279913.1606429477,8540442708.270591,-917.9289940828403,5888.681294772868,5959.795384875709,-0.11632230334222676,0.6722254933897904,15710.967476330501,124583.2585216199,6108988676.858824,final
-3316.019108280255,1043.9764040048751,3476.473710327568,0.154314123817537,-0.21386113757632286,7561.615800558626,37590.79457478871,3600915028.5443053,-1341.2929936305732,1455.6961224029335,1979.4236776247276,1.444984391979057,3.635817399798416,3112.595861638712,79841.70401674531,891917043.2025315,1275.8089171974523,1720.5362855761507,2141.946195212362,0.6615128404087557,-0.4854053606088611,4699.178487913489,200302.0,969676355.2151897,-1919.0700636942674,2687.4181347084545,3302.2789313029552,-0.5820704138097802,0.03624639494560711,6804.490241268624,178518.43769035724,2275800992.050633,450.12738853503186,7827.430370200214,7840.362291772111,0.3070804109558789,2.325095467028876,18728.97252077479,452392.30807651294,9621518044.126585,-882.3885350318471,6143.535957348309,6206.580667806329,-1.132875763889813,1.8157359279429395,5681.3214583962435,322740.36157702724,6131088221.367088,final
-3199.203821656051,1073.9673383334573,3374.657158335604,0.10680477793418511,1.1906301017314496,8070.781751385267,59306.4391992555,3373358556.2911396,-2108.7452229299365,1298.5130884288878,2476.4778731195956,-0.1927994603938604,1.5158483547448167,5479.981783960408,74070.13888809933,1650507815.556962,1003.687898089172,1766.6626417778646,2031.8676843299131,1.246379677933188,0.8100577360598153,4093.8629332952314,157579.0,801229112.1518989,-1564.4522292993631,3603.6304402128676,3928.570112316762,-0.546295204717027,1.1628174646646467,471.01829664658413,195180.48333563033,2789576301.189873,31.070063694267517,7604.807926999605,7604.871396375747,0.47802974829934675,1.4928771596962918,17838.446904281634,351222.15782095556,9022631395.987339,-390.6369426751592,5850.803583713587,5863.8297891547245,0.4163006784610713,0.3899327920628992,9762.980043175674,157015.5405364878,5388005723.898733,final
-3218.910714285714,823.0933728085743,3322.479328288554,0.04140223657976567,0.5454897658300939,7713.734785917661,44061.72808195729,3552948190.1294117,-2050.059523809524,1478.1976102769022,2527.4121599356276,-0.2736628345006681,2.7060496063189072,5717.207509472292,75136.36666860641,1758285001.1529412,979.9702380952381,1734.67233225895,1992.3427837240113,1.4365238879337465,1.7650990022982285,3302.7229387635057,164635.0,818463328.2470589,-1246.0833333333333,3311.5268443234163,3538.210524302605,-1.3447113175964136,1.809744464270981,1385.3304752588688,180019.01088142526,2336226834.117647,320.2142857142857,7310.860818430521,7317.870120140019,0.2531410310741454,1.1273234473631568,15037.996346549708,309120.19467748003,8907843616.470589,-519.1904761904761,5815.129917019401,5838.261273905182,-0.3430306516039524,1.2938198544921677,14429.736959524436,149607.91781621976,5703806453.835296,final
-3357.181818181818,873.9848433102762,3469.0804641383957,-0.8053594180296046,2.283089881348152,7883.690846440021,49302.69034751791,3822191393.1325307,-2060.3454545454547,1445.0160768930352,2516.5640970468953,-0.3689772786988917,3.458957553071955,5278.2372773505585,61961.037805944834,1734875116.0481927,670.7757575757576,1839.8725725029624,1958.3337815602324,1.4802790387169098,1.2348026211744267,4016.7622608962733,110678.0,702767669.3012047,-1301.1939393939394,4143.590473354282,4343.091949151881,-1.8777505843165705,6.351563378118696,630.1644233202175,191275.8740404936,3371234577.493976,241.14545454545456,7459.94784875308,7463.844387201788,0.2941341183357426,1.6224789876429213,16372.68885594362,278733.17938642314,9146144309.855421,-240.02424242424243,6045.397530053917,6050.160570871928,-0.3715127441200623,2.83193663305107,9022.072476004312,156427.39657397167,6012797805.277109,final
-3279.3397435897436,948.5799541662727,3413.7769527802097,-0.7470092902839474,1.6120570920460198,7210.098322708674,45795.74390900327,3451391156.2911386,-2357.108974358974,1493.6275905158654,2790.4992557164114,-0.862441177571575,2.328465486804424,5368.354675647883,87535.29137766772,2055138531.2784805,716.2564102564103,1641.3127441159318,1790.7905430928456,1.1374228972265434,0.9002028709996415,1866.9159890614558,111736.0,572968242.8607595,-1754.948717948718,3557.177990174291,3966.530001955142,-0.8533322867825177,1.1228814356105765,6223.288226578241,96395.51688920897,2897712734.7088604,639.2051282051282,8414.241987675015,8438.486322977416,0.24306713584457532,2.4168795502406155,14846.600409452141,418321.2857270479,11030907340.91139,-225.10256410256412,7194.450213469823,7197.970897305819,-0.027595734291004197,0.935899148162568,13714.106191590887,238454.84411499044,7988097186.50633,final
-3300.2191011235955,928.950841260098,3428.4684307863877,-0.18267170384020825,1.0111595512770881,7451.392792471929,19661.01828432095,3986171764.6888895,-2104.3651685393256,1628.5381762092775,2660.918892776062,-0.5894219234210611,2.6418466176383957,5909.934767092202,61214.78737723735,2025816198.6,787.3876404494382,1659.5942922604372,1836.9084112268513,1.5465007441042835,2.2492847925488118,3668.1907702369804,140155.0,703072306.8444444,-1068.4550561797753,3930.3591368485995,4072.998791024298,-1.3857246999832806,3.8093790530920106,6343.163389170172,176687.7629465032,3121193840.288888,12.674157303370787,7252.960687644954,7252.971761339383,0.2855579336169779,1.4983616727662588,9636.49962059981,253771.7898150904,9259785969.8,-499.5168539325843,6295.163690498078,6314.950750206061,-0.22369546608071178,0.872441341368464,10603.505877074796,187889.7316095124,7063476992.422222,final
-3226.144578313253,800.0821664510557,3323.874292636984,0.09514325101777024,0.2791245793037538,7858.346377767716,37057.41257109723,3519321946.2380953,-1805.0602409638554,1319.5431104997715,2235.9419701718343,1.0642772698922913,3.393277550191934,5055.669784636819,44071.720025286566,1354458324.5714288,1065.289156626506,1734.1688577620748,2035.235272507292,1.319299697011373,0.9563688334757514,4176.323357255787,176838.0,865567024.1904762,-1041.7650602409637,4316.717899134356,4440.644982594959,-1.0454389619091673,2.9906326393919276,1989.578864441285,218652.15547380384,3412450524.5238104,184.4277108433735,6771.0874474251095,6773.598659590397,0.2827229123073523,1.8524646588675715,18404.87998276996,238714.2254608368,7531448557.476191,-416.4096385542169,5146.291487387797,5163.110792946532,-0.60144444730736,1.2718615360234287,9742.406254002288,183833.93472475454,4400992263.738095,final
-3333.0416666666665,992.9519083578559,3477.8039398516444,-0.09303762061019286,0.8359684198016177,7711.127281589258,40458.421710402734,3852458434.176471,-2020.3035714285713,1487.7471373688304,2508.9874582142074,0.9666142263774697,3.1961747593173726,5037.738304958447,61366.240521773914,1722769129.658824,915.7678571428571,1764.4980534513218,1987.9849468266916,1.1500681888535675,0.6219463077318972,4235.0406130229285,153849.0,795376280.8117648,-1183.625,4696.353806903085,4843.212489684724,-1.0517254835085492,3.5164729613959507,10151.007404295757,221128.61370291963,4127037321.0941186,-130.17857142857142,7917.49322877109,7918.563347482625,0.17525952539403036,3.090069305991717,9839.675252052655,230792.42766310772,10413182323.717644,-625.1428571428571,5456.238421997987,5491.934204770102,-0.14693520768016038,0.163410070843518,4378.267995958933,249271.79951288772,5072387987.035295,final
